zero_index,gamma
2209,2732.830123557482
2210,2734.200782967823
2211,2734.938856084208
2212,2736.000479107039
2213,2736.922048439998
2214,2738.266444163768
2215,2739.513547296197
2216,2740.311109421231
2217,2741.878852420561
2218,2742.254107878247
2219,2742.993068159929
2220,2743.953469810087
2221,2745.321831898193
2222,2746.714798952398
2223,2747.514097998184
2224,2748.916191066437
2225,2749.643649788655
2226,2750.314083410366
2227,2751.823671458528
2228,2752.715502493883
2229,2753.487796417396
2230,2754.458663082718
2231,2755.416876191487
2232,2757.301868214301
2233,2758.278103328339
2234,2758.858670968685
2235,2759.89861391966
2236,2760.657151540111
2237,2762.082880142576
2238,2762.444580467695
2239,2764.041846252089
2240,2765.407691146483
2241,2766.157035589919
2242,2766.887269747368
2243,2768.664523888134
2244,2769.144698796098
2245,2770.279093643343
2246,2771.017392142684
2247,2771.896293661728
2248,2773.029713424295
2249,2774.670010731832
2250,2775.72570734241
2251,2776.619160307927
2252,2777.512125202577
2253,2778.28969529977
2254,2779.12753913405
2255,2780.771118379067
2256,2781.65607022757
2257,2781.989239654647
2258,2783.943665286859
2259,2784.705283876122
2260,2786.043335738623
2261,2786.702566351367
2262,2787.932021258524
2263,2788.796278014511
2264,2789.197561121047
2265,2790.493080791035
2266,2792.113378557023
2267,2793.301469240872
2268,2794.238093335276
2269,2794.653824665328
2270,2796.034761603657
2271,2797.174539351898
2272,2797.972901229628
2273,2798.798140177046
2274,2800.067444818401
2275,2800.937603116235
2276,2802.224801536332
2277,2803.864955138345
2278,2804.418935676251
2279,2805.205300363066
2280,2806.002732416641
2281,2807.132318371182
2282,2808.153501197998
2283,2809.291652245193
2284,2810.724634082516
2285,2811.460992226053
2286,2812.861997588021
2287,2813.201488028301
2288,2814.656757980595
2289,2815.838653992748
2290,2816.337954815325
2291,2817.458907317419
2292,2817.949462160961
2293,2820.488842021918
2294,2820.66084105378
2295,2821.891930074871
2296,2822.923026217023
2297,2823.866992056608
2298,2824.281884122047
2299,2825.87265668975
2300,2826.712170374924
2301,2828.029973946251
2302,2828.851526590522
2303,2830.087545290016
2304,2831.128425437189
2305,2832.416550857947
2306,2833.138035851677
2307,2833.658717233304
2308,2834.980248462516
2309,2835.77584774453
2310,2837.014472081294
2311,2838.812881529272
2312,2839.485753395013
2313,2840.28575491069
2314,2840.920672973103
2315,2842.332641081095
2316,2843.469837884565
2317,2844.198986963256
2318,2845.025433610479
2319,2846.390776212726
2320,2847.535935529731
2321,2848.770308555408
2322,2849.797086647211
2323,2850.471888197435
2324,2851.678938036251
2325,2852.30372656837
2326,2852.926214764695
2327,2854.832394231931
2328,2855.8537211929
2329,2856.816133543914
2330,2857.736139807822
2331,2858.857860356253
2332,2859.838748954184
2333,2860.577436497611
2334,2862.120208234395
2335,2862.506966277763
2336,2863.363589552191
2337,2864.911426758851
2338,2866.49320975593
2339,2867.149356094088
2340,2868.224163663092
2341,2868.657629194215
2342,2869.843456574863
2343,2870.909506375388
2344,2872.023511113548
2345,2872.858555183438
2346,2874.569154072846
2347,2875.282119166373
2348,2875.889914340387
2349,2877.546649153796
2350,2878.527002624187
2351,2879.11990754698
2352,2879.868973936908
2353,2880.978994738386
2354,2882.153646390637
2355,2884.013657552846
2356,2884.346757790142
2357,2885.773055402719
2358,2886.308874639773
2359,2887.224885507061
2360,2888.394382456171
2361,2889.404168047578
2362,2890.642626361554
2363,2891.280078215455
2364,2892.462624016639
2365,2894.174448736821
2366,2894.746550356225
2367,2895.64110386197
2368,2896.825405168247
2369,2897.428300566969
2370,2898.541353179907
2371,2899.177779836548
2372,2901.263850361997
2373,2902.065102481251
2374,2902.855785528508
2375,2903.957879043037
2376,2904.598196021988
2377,2906.176417596629
2378,2906.923339342984
2379,2907.60573691121
2380,2908.65804551974
2381,2910.028233435046
2382,2911.14290366458
2383,2912.345904726056
2384,2913.522785866685
2385,2914.044611072101
2386,2914.802702223861
2387,2915.685975327455
2388,2917.274173441488
2389,2917.982416701912
2390,2919.321772326527
2391,2920.61555599214
2392,2921.08319893726
2393,2922.396084557395
2394,2923.390932357382
2395,2924.333434993953
2396,2925.261509119313
2397,2926.295436226226
2398,2926.624014686467
2399,2928.761073846998
2400,2930.004366371979
2401,2930.711168697389
2402,2931.069101109815
2403,2932.806414415832
2404,2933.174857162007
2405,2934.290717835788
2406,2935.552463705748
2407,2936.550374848602
2408,2937.708958981568
2409,2938.581220350577
2410,2939.847529162589
2411,2941.261601534686
2412,2941.425217756343
2413,2942.72488586515
2414,2943.353684960179
2415,2944.321648794482
2416,2945.944499285887
2417,2946.922394896188
2418,2948.374261864689
2419,2948.867577209395
2420,2949.790143025786
2421,2950.521108352412
2422,2952.283829638945
2423,2952.827176583512
2424,2953.589030993759
2425,2954.711275290933
2426,2956.258730424157
2427,2957.236259246843
2428,2958.290776254197
2429,2959.221014234687
2430,2960.033617812008
2431,2960.814839266221
2432,2961.825970575349
2433,2962.819636335281
2434,2964.633921494808
2435,2965.39834158429
2436,2966.065269745648
2437,2967.270190426496
2438,2968.405348995411
2439,2969.401136655701
2440,2970.049930110913
2441,2971.122238124934
2442,2972.308884109068
2443,2972.811686391358
2444,2975.018020412781
2445,2975.619957166154
2446,2976.526232137094
2447,2977.55357491347
2448,2977.981978512601
2449,2979.319042212011
2450,2980.487381006566
2451,2981.343947481811
2452,2982.523719895925
2453,2983.825333266519
2454,2984.639177804448
2455,2985.547666235421
2456,2986.8053933833
2457,2987.856151502438
2458,2988.634699666933
2459,2988.855046367442
2460,2990.423270573698
2461,2992.163668675063
2462,2992.868866378301
2463,2993.974353092848
2464,2994.865507046754
2465,2995.540266915502
2466,2996.736506016221
2467,2997.647203114443
2468,2998.95930109803
2469,2999.494492994594
2470,3001.023331162879
2471,3001.707332456021
2472,3003.477042852713
2473,3004.29097591731
2474,3004.662308408251
2475,3005.772929284509
2476,3006.990738364634
2477,3007.468699216471
2478,3008.882120872393
2479,3010.514962129244
2480,3011.344380180516
2481,3012.07469478587
2482,3012.788450548677
2483,3014.459082206682
2484,3014.911666502729
2485,3016.348394169982
2486,3016.70006081263
2487,3017.783440191593
2488,3019.461775780366
2489,3020.487633896939
2490,3021.420400692511
2491,3022.447483793125
2492,3023.338509067941
2493,3023.930996073905
2494,3024.793963871218
2495,3026.510826907846
2496,3027.299522807341
2497,3028.40152252863
2498,3029.499388369674
2499,3030.594529650985
2500,3031.289217468062
2501,3032.756029360225
2502,3033.218123972961
2503,3034.360907192327
2504,3035.074103947537
2505,3036.133113238208
2506,3037.980383590469
2507,3039.033651044212
2508,3039.521601571576
2509,3040.500427564659
2510,3041.2568035495
2511,3042.653049854132
2512,3043.670541621771
2513,3044.055127981913
2514,3046.050030224877
2515,3046.454504219289
2516,3047.70881764089
2517,3048.922632490405
2518,3050.019676757212
2519,3050.801233315722
2520,3051.342383341479
2521,3052.476848524256
2522,3053.348265936952
2523,3054.986520866536
2524,3056.24292330973
2525,3056.765138112965
2526,3058.013703009702
2527,3058.901494693158
2528,3059.437861758112
2529,3061.062700117591
2530,3061.837584445268
2531,3062.72687316464
2532,3063.435086485018
2533,3065.286555585297
2534,3066.320250404096
2535,3067.071320241176
2536,3068.013501341794
2537,3068.984266185528
2538,3069.782904779767
2539,3070.542621549807
2540,3072.000993377916
2541,3073.185237779944
2542,3074.523494285205
2543,3075.033872877411
2544,3075.833479242461
2545,3077.42747330681
2546,3078.286226917969
2547,3078.897379147134
2548,3079.871394642814
2549,3080.856382341979
2550,3082.163163759072
2551,3083.361357990433
2552,3084.838451504294
2553,3085.377268993634
2554,3085.965522259311
2555,3087.018815358645
2556,3088.083437042039
2557,3089.222308944518
2558,3090.282194902935
2559,3091.154469698493
2560,3092.687667040027
2561,3093.185445717524
2562,3094.833068430116
2563,3095.132031239453
2564,3096.515485512936
2565,3097.342606530989
2566,3098.038354972964
2567,3098.758089848813
2568,3101.079373086579
2569,3101.65737079014
2570,3102.436089122719
2571,3103.589916059588
2572,3104.362546341635
2573,3105.391402369855
2574,3106.396352646053
2575,3107.484255857019
2576,3108.303596266207
2577,3109.533099790357
2578,3110.557200380325
2579,3111.920727714095
2580,3112.840737859373
2581,3113.755213669487
2582,3114.473416203572
2583,3115.00267241355
2584,3116.720450815897
2585,3117.269723386899
2586,3118.955013666125
2587,3119.957556604339
2588,3120.986214975678
2589,3121.337219762928
2590,3122.610128875348
2591,3124.150225164331
2592,3124.525922645768
2593,3125.37444147211
2594,3126.45011643482
2595,3127.693012373443
2596,3129.468612609748
2597,3129.796205505422
2598,3130.877663729774
2599,3131.861090216301
2600,3132.698331366237
2601,3133.398883822983
2602,3134.635445901257
2603,3136.015560752042
2604,3137.17517266694
2605,3137.613495212031
2606,3139.049508498465
2607,3140.138494141052
2608,3141.00117482824
2609,3141.748032542884
2610,3142.979456728039
2611,3143.567499183582
2612,3144.490488145513
2613,3146.283528375944
2614,3147.34460662553
2615,3148.379041870468
2616,3148.861228783807
2617,3149.77173869899
2618,3150.824652722363
2619,3152.151059465737
2620,3152.994559995644
2621,3153.596976529534
2622,3155.312108217665
2623,3156.300357949571
2624,3156.905761454447
2625,3158.578287707937
2626,3159.265204659911
2627,3159.804097579087
2628,3161.061912577755
2629,3161.402435207893
2630,3163.311959557827
2631,3164.350531320929
2632,3165.54059789383
2633,3166.139586713597
2634,3167.121094757282
2635,3168.197515713895
2636,3169.179764607856
2637,3170.014131565626
2638,3171.343958069062
2639,3171.837774346064
2640,3173.011633917283
2641,3174.815385976386
2642,3175.528722743696
2643,3176.480343516464
2644,3176.915636009213
2645,3178.371705005
2646,3178.902595536046
2647,3180.011213372889
2648,3181.328501713209
2649,3182.839446920272
2650,3183.205673345925
2651,3184.451499960333
2652,3185.214344580112
2653,3186.545869429537
2654,3187.646162708369
2655,3188.055482329442
2656,3188.877460714956
2657,3190.168661962153
2658,3191.706256362774
2659,3192.681791617887
2660,3193.557208472454
2661,3194.786707378557
2662,3195.326699929211
2663,3195.793895633891
2664,3197.547165656594
2665,3198.430125767818
2666,3199.248977114246
2667,3200.663270230746
2668,3201.424866361197
2669,3202.778286500737
2670,3203.630891152625
2671,3204.557410187843
2672,3205.497580563342
2673,3206.22889330383
2674,3207.270062357431
2675,3208.086133891918
2676,3210.352420539768
2677,3210.670388299202
2678,3211.618832522935
2679,3212.319227342931
2680,3213.606498798167
2681,3214.667562488094
2682,3215.325298903735
2683,3216.491524692371
2684,3217.43080477829
2685,3218.659983744026
2686,3219.639171305585
2687,3221.198341682969
2688,3221.609476301097
2689,3222.813840822903
2690,3223.372566375255
2691,3224.213706519639
2692,3225.366715964934
2693,3227.044102374515
2694,3227.525149515495
2695,3229.016311629954
2696,3229.9810669605
2697,3230.336636732161
2698,3231.74134791825
2699,3232.738713124808
2700,3233.913360603033
2701,3234.306591244919
2702,3235.154617182365
2703,3237.087579531708
2704,3237.998236326713
2705,3239.09043456269
2706,3239.767314075245
2707,3240.605747277957
2708,3241.595312938038
2709,3242.568307582371
2710,3243.50165271128
2711,3244.884157091134
2712,3246.040157816235
2713,3246.841676161957
2714,3247.570503533837
2715,3249.308085747428
2716,3249.906446318443
2717,3250.613324267404
2718,3251.510637744018
2719,3252.723990907271
2720,3253.369017244108
2721,3255.142076592549
2722,3256.346612817961
2723,3256.941943204737
2724,3257.831340012825
2725,3258.706714275454
2726,3259.53973068604
2727,3261.192124420504
2728,3261.535312602183
2729,3262.718968694528
2730,3263.784940489129
2731,3265.198771600651
2732,3266.153786419939
2733,3266.80395447965
2734,3268.188517855567
2735,3268.909408588717
2736,3269.516785360247
2737,3270.310803457827
2738,3272.019397610781
2739,3273.363032965271
2740,3274.059953011724
2741,3274.863567637972
2742,3276.124154984922
2743,3276.694554681216
2744,3278.059478289038
2745,3278.986193732024
2746,3279.489509639635
2747,3280.976418713721
2748,3281.706690820622
2749,3283.239124300114
2750,3284.499863132437
2751,3285.20282875169
2752,3285.682259710461
2753,3286.718540342295
2754,3287.773091992667
2755,3288.936972845318
2756,3289.724306536176
2757,3291.385725928434
2758,3292.222642049286
2759,3292.856716097554
2760,3293.97586924559
2761,3295.266663232727
2762,3296.021754764673
2763,3296.873142162696
2764,3297.836842310599
2765,3298.357878621562
2766,3300.450576192251
2767,3301.413776304368
2768,3302.017097665604
2769,3303.317261841697
2770,3303.81371920576
2771,3305.076177240833
2772,3305.47208869853
2773,3307.221711602476
2774,3308.045402223318
2775,3308.832877512969
2776,3310.235706773843
2777,3311.155306118273
2778,3312.34945945051
2779,3313.199876672726
2780,3313.842662273157
2781,3315.015013827981
2782,3315.619742540924
2783,3316.752453417716
2784,3318.38747017017
2785,3319.41264899316
2786,3320.476699682049
2787,3320.887941461205
2788,3321.66357269861
2789,3323.490923179798
2790,3323.875124914085
2791,3324.925684145982
2792,3325.691627038381
2793,3327.338441751468
2794,3327.988269208171
2795,3329.46558394841
2796,3330.290400360131
2797,3331.29940416149
2798,3331.892288243775
2799,3332.700898576002
2800,3333.781382961371
2801,3335.045996424476
2802,3336.575968429255
2803,3337.044211896699
2804,3338.150407356325
2805,3339.256673694618
2806,3340.117152697459
2807,3340.972263637847
2808,3342.211554859266
2809,3343.05172227834
2810,3343.604908509593
2811,3344.852255868193
2812,3346.848430816562
2813,3347.397830990955
2814,3347.936001610753
2815,3349.301027926845
2816,3349.856252114764
2817,3350.803704024562
2818,3352.153804096605
2819,3352.845364542639
2820,3354.27823128039
2821,3355.483680305992
2822,3355.880578183322
2823,3357.198154118337
2824,3358.40269962342
2825,3359.359283067236
2826,3359.852404381298
2827,3360.584153298323
2828,3361.887588621119
2829,3363.233878348851
2830,3364.355763553862
2831,3365.600957468561
2832,3366.120883810753
2833,3367.05554253962
2834,3367.76944386822
2835,3369.18372855481
2836,3370.061651746536
2837,3370.997536142718
2838,3371.922445600541
2839,3373.160140925226
2840,3374.427471990047
2841,3375.379955756309
2842,3376.298386044199
2843,3376.820970848442
2844,3378.258956962645
2845,3378.78060849487
2846,3379.460192668086
2847,3381.634647447099
2848,3382.2967149216
2849,3383.348489575833
2850,3383.871212415102
2851,3385.177310827911
2852,3386.16629575042
2853,3387.149564459346
2854,3387.808777785404
2855,3389.091880156602
2856,3389.648879040879
2857,3391.481233731881
2858,3392.147572630774
2859,3393.651785893135
2860,3394.137666351396
2861,3394.991106310708
2862,3395.614850938401
2863,3396.890066311005
2864,3398.271677189195
2865,3398.841197219906
2866,3400.322476548554
2867,3401.387450697163
2868,3402.000441414938
2869,3403.008864820184
2870,3404.362761572878
2871,3405.13291869512
2872,3405.809942804822
2873,3406.67948281196
2874,3407.728314289522
2875,3409.578736852474
2876,3410.424565211908
2877,3411.223633497274
2878,3411.855830275977
2879,3413.21903600535
2880,3413.710819476651
2881,3415.0064152978
2882,3415.80662357289
2883,3417.201725527572
2884,3418.194842708853
2885,3418.74424667515
2886,3420.540582987328
2887,3421.307537318235
2888,3421.882420407674
2889,3423.128594192323
2890,3423.611394671274
2891,3424.728989863384
2892,3425.830917735939
2893,3427.4318110057
2894,3428.345014648756
2895,3429.077161459129
2896,3430.15880952933
2897,3430.611618680174
2898,3432.026366531868
2899,3433.306331160305
2900,3433.76971016368
2901,3434.432930181269
2902,3436.183607569702
2903,3437.219161606906
2904,3438.212616154325
2905,3439.11243015417
2906,3440.229299588556
2907,3440.844025770545
2908,3441.467977670064
2909,3442.683392445435
2910,3444.036570701738
2911,3445.27743246873
2912,3446.015386158298
2913,3447.158925420623
2914,3447.700517605007
2915,3449.497002715472
2916,3449.68500106448
2917,3450.723487592525
2918,3451.940669427535
2919,3452.569816771666
2920,3453.677893918425
2921,3455.488799434789
2922,3456.25861455929
2923,3457.184172894586
2924,3457.573598857839
2925,3458.665410624782
2926,3460.046064018949
2927,3460.484230469056
2928,3461.915971198494
2929,3462.896732401838
2930,3464.083832160316
2931,3464.977695252418
2932,3465.827155727127
2933,3467.204403986264
2934,3467.909471078217
2935,3468.775551366812
2936,3469.551913132633
2937,3470.214108961449
2938,3472.249018221316
2939,3473.168763395134
2940,3473.814882020011
2941,3475.219106732758
2942,3475.717792819431
2943,3476.519931770808
2944,3477.700190284672
2945,3479.049830179214
2946,3479.465965312697
2947,3480.68291595061
2948,3481.776396694323
2949,3483.057856801381
2950,3484.159388046234
2951,3484.884585352892
2952,3485.691497728214
2953,3486.534339669457
2954,3487.539477842766
2955,3488.455776622254
2956,3489.665123316275
2957,3491.550561368233
2958,3491.811099965336
2959,3492.414435580418
2960,3493.720613082723
2961,3494.816408481538
2962,3495.988931967582
2963,3496.350361363769
2964,3497.37296054228
2965,3498.576136539014
2966,3499.686553821134
2967,3501.145919590469
2968,3501.897095232892
2969,3502.775867948576
2970,3503.636215791511
2971,3504.58892777494
2972,3504.99262719505
2973,3506.860778987003
2974,3507.545273797333
2975,3508.772500866958
2976,3509.636408038271
2977,3510.845083644579
2978,3511.731091112827
2979,3512.473586842893
2980,3513.877573873797
2981,3514.36675224394
2982,3515.416808849641
2983,3515.90181449889
2984,3518.0264452394
2985,3518.868409208556
2986,3519.870186740234
2987,3520.491665965546
2988,3521.365040902683
2989,3522.382212893841
2990,3523.635835723509
2991,3524.215220737581
2992,3525.386566637036
2993,3526.670256711327
2994,3527.615207051002
2995,3528.351824582807
2996,3529.95574434595
2997,3530.835046797714
2998,3531.201023963524
2999,3532.038508847495
3000,3533.32824339582
3001,3534.06258828017
3002,3535.772576943417
3003,3536.633250705505
3004,3537.708013056178
3005,3538.500568907359
3006,3539.089936526598
3007,3540.456758807155
3008,3541.35752237537
3009,3542.340883917591
3010,3543.322306535336
3011,3543.816796286909
3012,3545.699212171316
3013,3546.864134595261
3014,3547.314781396489
3015,3548.351252963579
3016,3549.458356776358
3017,3550.065059225513
3018,3550.853298372029
3019,3552.080209750384
3020,3553.840680597021
3021,3554.165034789488
3022,3555.534145071904
3023,3556.065234535612
3024,3557.427102352921
3025,3558.349345038406
3026,3559.265664699892
3027,3560.019248823559
3028,3560.776183334352
3029,3562.162435082823
3030,3563.215121485676
3031,3564.760770714007
3032,3565.396422887
3033,3566.284910776264
3034,3566.916683895457
3035,3567.733251749069
3036,3569.343132086433
3037,3570.00867136495
3038,3570.822916554615
3039,3572.513965627942
3040,3573.079804301276
3041,3574.100016308943
3042,3575.493155747448
3043,3575.955379643794
3044,3577.205283985632
3045,3577.981184110551
3046,3578.41038261893
3047,3579.750102614597
3048,3581.585338241799
3049,3582.394916619826
3050,3582.923042185506
3051,3583.945574774916
3052,3585.206278712881
3053,3585.684448661568
3054,3586.840745006091
3055,3587.968813667966
3056,3588.85944452046
3057,3589.745006545046
3058,3590.983471293057
3059,3592.40588908001
3060,3593.028558839788
3061,3594.227274785495
3062,3594.469272698102
3063,3595.779063753882
3064,3596.421772540066
3065,3597.802641294575
3066,3598.948560206193
3067,3600.166323796782
3068,3601.104013685452
3069,3601.791282751961
3070,3602.418894262689
3071,3604.248053633486
3072,3604.754984017813
3073,3605.494474971787
3074,3606.359317624101
3075,3607.574809645374
3076,3609.283333034273
3077,3609.700266168918
3078,3611.101631551566
3079,3611.910994676757
3080,3612.324192687338
3081,3613.54902124104
3082,3614.32781464218
3083,3615.606268124634
3084,3616.84068913351
3085,3617.802842397041
3086,3618.45255851597
3087,3619.885723507011
3088,3620.705570449878
3089,3621.886132366145
3090,3622.179274502215
3091,3623.558468473039
3092,3624.437503556841
3093,3624.881726597741
3094,3627.060315519058
3095,3627.949114790736
3096,3628.610375056136
3097,3629.407217611511
3098,3630.363425045441
3099,3631.308684288778
3100,3632.478178336014
3101,3633.440157775449
3102,3634.05619309301
3103,3635.673633427949
3104,3636.439638357036
3105,3637.540657717958
3106,3638.553707679423
3107,3639.679806517767
3108,3640.362976494274
3109,3641.010538146348
3110,3641.707123241174
3111,3643.479573648181
3112,3644.40335834178
3113,3645.632116643506
3114,3646.450894369832
3115,3647.284261680409
3116,3648.158454685519
3117,3649.166164131528
3118,3650.302043571159
3119,3651.253106163416
3120,3651.783523374765
3121,3653.088326196389
3122,3654.211437502704
3123,3655.905726441456
3124,3656.334529766242
3125,3656.892829633309
3126,3658.129372193821
3127,3658.921689551014
3128,3659.907500747568
3129,3660.735665814957
3130,3662.368949297409
3131,3663.448288854977
3132,3664.0020071046
3133,3664.878137729471
3134,3666.237025972966
3135,3667.307339233034
3136,3667.735638945523
3137,3669.030191157442
3138,3669.423746308954
3139,3670.731997269174
3140,3672.349351294877
3141,3673.159176144119
3142,3674.087608956144
3143,3675.262610129656
3144,3675.662484245631
3145,3676.368938137254
3146,3677.893295662795
3147,3678.847783056964
3148,3679.818311649509
3149,3680.583983908414
3150,3682.418731435667
3151,3682.571730549068
3152,3683.971024203511
3153,3684.859893088268
3154,3685.974442142428
3155,3686.271337180935
3156,3687.538413759766
3157,3688.177027971994
3158,3690.18425811103
3159,3691.039162252974
3160,3691.756939721432
3161,3692.647653927345
3162,3693.370984735039
3163,3694.791126717895
3164,3695.672790133181
3165,3696.121982633589
3166,3697.585963644992
3167,3698.547362766514
3168,3699.43029263065
3169,3700.838316759633
3170,3702.050756987915
3171,3702.460155933208
3172,3703.347476075603
3173,3704.209894382999
3174,3705.129228187903
3175,3706.294721355963
3176,3707.579055361439
3177,3708.658452868782
3178,3709.582271723353
3179,3710.371491776769
3180,3711.404818176417
3181,3712.170139466612
3182,3713.583581050869
3183,3714.424676839816
3184,3714.739333589791
3185,3715.846459034949
3186,3717.751095917059
3187,3718.498355474487
3188,3719.483495399308
3189,3720.182048932696
3190,3721.296040000329
3191,3722.058836768196
3192,3722.627320552539
3193,3724.388127501143
3194,3724.882319990302
3195,3726.517718264912
3196,3727.105295973327
3197,3727.93846595554
3198,3729.47279170195
3199,3730.187320676356
3200,3731.075159248374
3201,3731.652937302643
3202,3732.847475613412
3203,3733.671696807125
3204,3735.007644637013
3205,3736.462855616985
3206,3737.426702784951
3207,3737.847779331929
3208,3738.588055467695
3209,3739.831690660131
3210,3740.875153687163
3211,3741.92507934868
3212,3742.485013546847
3213,3743.859616211631
3214,3744.846671965054
3215,3746.135972512803
3216,3746.840953103113
3217,3747.997127044583
3218,3748.752860722957
3219,3749.672707911018
3220,3750.303158431206
3221,3751.164644510358
3222,3753.186449129888
3223,3753.946989066386
3224,3754.507321882975
3225,3755.922818842413
3226,3756.524972712019
3227,3757.481439849811
3228,3758.69642629633
3229,3759.359216675584
3230,3760.582729132617
3231,3761.085334951763
3232,3762.475079096339
3233,3763.999842697678
3234,3764.644280169992
3235,3765.7460260641
3236,3766.455967531822
3237,3766.872421484277
3238,3768.338640155958
3239,3769.293394313006
3240,3770.105497899101
3241,3771.728992761721
3242,3772.512331217441
3243,3773.467327740989
3244,3773.941580304986
3245,3775.752711840115
3246,3776.258807342244
3247,3777.143244333656
3248,3777.833370602116
3249,3778.839373785258
3250,3780.226486450646
3251,3781.668646123161
3252,3782.390575661852
3253,3783.12664946372
3254,3784.265550345229
3255,3784.865105099823
3256,3785.791018600926
3257,3786.935697906059
3258,3788.263664870252
3259,3788.800050331939
3260,3790.041776672574
3261,3791.020914404688
3262,3792.560247671589
3263,3792.87247950194
3264,3793.790990276485
3265,3795.021653416458
3266,3795.808588147873
3267,3796.139177933295
3268,3797.854055842944
3269,3799.298497077309
3270,3800.132426403407
3271,3800.877635578881
3272,3801.590617175656
3273,3802.640239732521
3274,3803.829200465715
3275,3804.790840393653
3276,3805.434646754818
3277,3806.297896755331
3278,3808.093049896332
3279,3808.459507836561
3280,3809.874248312914
3281,3811.184712334396
3282,3811.428221764785
3283,3812.544754398986
3284,3812.978308901786
3285,3814.32701746177
3286,3815.531819858071
3287,3816.602598127823
3288,3817.768707914308
3289,3818.505533965584
3290,3819.414498547847
3291,3820.438313369254
3292,3821.438059666772
3293,3822.371913385552
3294,3823.148110407562
3295,3824.418553124508
3296,3824.54103715935
3297,3826.947627237762
3298,3827.576335685669
3299,3828.33952051964
3300,3829.144810486889
3301,3830.161823923042
3302,3831.034679119848
3303,3831.932487129555
3304,3832.941548849471
3305,3834.353094561199
3306,3835.22039872404
3307,3836.022881981191
3308,3837.238847224151
3309,3838.08405866746
3310,3839.426268466038
3311,3839.97400276631
3312,3840.504678748204
3313,3841.682344812185
3314,3842.678532636432
3315,3844.403553213035
3316,3844.897010964166
3317,3846.487475476057
3318,3846.74730118266
3319,3847.681749670898
3320,3848.415301005862
3321,3850.170201814829
3322,3850.603920438379
3323,3851.410102460568
3324,3852.703102475249
3325,3853.86029384564
3326,3854.902586332992
3327,3855.955254473829
3328,3856.703867395885
3329,3857.610583014924
3330,3858.448586235992
3331,3859.285738177006
3332,3860.09300850517
3333,3861.852719325409
3334,3862.983783666958
3335,3863.658286019182
3336,3864.150190996823
3337,3865.565077205411
3338,3866.822404113288
3339,3866.972328124997
3340,3868.412859073881
3341,3869.144666921011
3342,3870.114034539466
3343,3871.29175018944
3344,3872.666546572796
3345,3873.810208380673
3346,3874.229614843759
3347,3875.105197584665
3348,3876.173740689808
3349,3876.657964937793
3350,3878.256174941055
3351,3879.110338709995
3352,3880.082213597442
3353,3881.540350511398
3354,3882.11684525978
3355,3882.899992550461
3356,3884.209799207988
3357,3885.109963086111
3358,3886.225209766249
3359,3886.4512897905
3360,3887.352013760037
3361,3889.155346344496
3362,3890.309181969027
3363,3891.086883002409
3364,3891.92993698599
3365,3893.001131076967
3366,3893.407062083334
3367,3894.783730288917
3368,3895.567931273916
3369,3896.642632275135
3370,3897.870750291092
3371,3898.651961794556
3372,3899.623743455615
3373,3901.007764610423
3374,3902.077427042258
3375,3902.411160510896
3376,3903.351543073145
3377,3904.379191304126
3378,3905.344851666206
3379,3906.119319111884
3380,3908.188165438195
3381,3908.60636266607
3382,3909.465847404124
3383,3910.632716856539
3384,3910.911438236157
3385,3912.642948598512
3386,3913.259137861761
3387,3914.219923269219
3388,3914.949001244901
3389,3916.176538559951
3390,3917.658165953608
3391,3918.443052987649
3392,3919.222740960692
3393,3920.540431095448
3394,3921.15257024005
3395,3921.652560348289
3396,3922.665203224212
3397,3924.193310525358
3398,3925.247119257293
3399,3926.176083583575
3400,3927.080517370094
3401,3928.142218295294
3402,3928.88655920682
3403,3930.099281280358
3404,3930.891086382285
3405,3931.745217360565
3406,3932.624568087019
3407,3933.516881842042
3408,3934.938347808599
3409,3936.443286119631
3410,3936.97423431366
3411,3937.905380853556
3412,3938.214616536867
3413,3939.775186811875
3414,3940.434637596689
3415,3941.630029648001
3416,3942.352722187778
3417,3944.030362806928
3418,3944.650915652394
3419,3945.333063668887
3420,3946.878983570569
3421,3947.703864074578
3422,3948.434192200492
3423,3949.31370582215
3424,3950.132375511085
3425,3950.859466439663
3426,3952.942870156917
3427,3953.356526591265
3428,3954.778621164597
3429,3955.176546372734
3430,3956.420217191614
3431,3957.019901776543
3432,3957.954717947092
3433,3959.47075550553
3434,3960.071028756987
3435,3960.770534614478
3436,3962.168461926697
3437,3963.470348861258
3438,3964.312649523207
3439,3965.132707098914
3440,3966.138714993044
3441,3966.753894106404
3442,3967.818761421171
3443,3968.484653607897
3444,3969.914600219661
3445,3971.318070212216
3446,3972.115760264559
3447,3973.010681503585
3448,3973.457014783819
3449,3974.893413368283
3450,3976.066183195674
3451,3976.731418901193
3452,3977.113908694971
3453,3978.686119979257
3454,3979.497341176278
3455,3980.844099782238
3456,3982.048502086848
3457,3982.764068116537
3458,3983.749795369124
3459,3984.227435181156
3460,3985.098725242399
3461,3986.516179038181
3462,3987.230709154775
3463,3988.719449264676
3464,3989.352175808956
3465,3990.481409607346
3466,3991.570890985176
3467,3992.33110509982
3468,3993.293163731767
3469,3994.395873998453
3470,3995.168459723072
3471,3995.797813413112
3472,3996.689040233028
3473,3998.809292299707
3474,3999.519248285304
3475,4000.017285178771
3476,4001.14425863462
3477,4002.112349427714
3478,4002.695719414774
3479,4004.022451394683
3480,4004.806731028665
